Is_Sale,Source,Reference,Town,Type,Stage,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
True,Sara Grech,W-02NOE7,Zebbug,House of Character,Furnished,6,9,985,500,,2500000
True,Sara Grech,ST446530,Lija,Townhouse,Furnished,3,2,90,130,10,540000
True,Sara Grech,SA447113,Sliema,Apartment,Finished,4,2,185,170,15,875000
True,Sara Grech,W-01DKS2,Mellieha,Villa,Furnished,4,4,2371,1000,,9500000
True,Sara Grech,SA448598,San Gwann,Apartment,Finished,3,3,182,159,23,375000
True,Sara Grech,W-02O0T4,Valletta,Apartment,Unclassified,2,2,,,,1650000
True,Sara Grech,SA448594,San Gwann,Apartment,Finished,3,3,182,159,23,365000
True,Sara Grech,SA448592,San Gwann,Apartment,Finished,3,3,169,145,24,345000
True,Sara Grech,SP445893,Valletta,Penthouse,Finished,2,2,,126,65,1800000
True,Sara Grech,W-02K5MC,Valletta,Townhouse,Furnished,2,2,40,,,2500000
True,Sara Grech,W-02PMP1,Valletta,Apartment,Furnished,2,2,,140,,600000
True,Sara Grech,W-02LO7M,Valletta,Apartment,Furnished,2,2,,,,700000
True,Sara Grech,W-02H6IH,Madliena,Villa,Finished,3,4,400,650,550,2750000
True,Sara Grech,SA448542,Mosta,Apartment,Plan,3,2,157,142,15,380000
True,Sara Grech,SA448540,Mosta,Apartment,Plan,3,2,157,142,15,360000
True,Sara Grech,SA448536,Mosta,Apartment,Plan,3,2,157,142,15,350000
True,Sara Grech,SA448534,Mosta,Apartment,Plan,3,2,148,134,14,345000
True,Sara Grech,SA448532,Mosta,Apartment,Plan,3,2,186,141,45,435000
True,Sara Grech,SP448517,Mosta,Penthouse,Plan,2,2,150,112,38,400000
True,Sara Grech,SA448530,Mosta,Apartment,Plan,3,2,174,133,41,425000
True,Sara Grech,SP448515,Mosta,Penthouse,Plan,2,2,105,67,38,370000
True,Sara Grech,SP448513,Mosta,Penthouse,Plan,2,2,119,93,26,375000
True,Sara Grech,SP448511,Mosta,Penthouse,Plan,2,1,120,82,38,410000
True,Sara Grech,SA448509,Mosta,Apartment,Plan,3,2,136,125,11,355000
True,Sara Grech,SA448505,Mosta,Apartment,Plan,3,2,117,113,4,330000
True,Sara Grech,SA448503,Mosta,Apartment,Plan,3,2,117,113,4,310000
True,Sara Grech,SA448501,Mosta,Apartment,Plan,3,2,136,125,11,340000
True,Sara Grech,SA448499,Mosta,Apartment,Plan,3,2,136,124,12,325000
True,Sara Grech,W-02P7YO,Zejtun,Townhouse,Unclassified,3,4,100,182,15,690000
True,Sara Grech,W-02NRSL,Qormi,Townhouse,Furnished,3,2,,,,550000
True,Sara Grech,W-02Q2RY,Mellieha,Apartment,Unclassified,3,2,,150,38,420000
True,Sara Grech,W-02LFLS,Naxxar,Townhouse,Furnished,3,2,120,240,,450000
True,Sara Grech,W-02PG7W,Naxxar,Maisonette,Unclassified,3,2,,136,,300000
True,Sara Grech,W-01S3T3,B'Bugia,Bungalow,Unclassified,3,3,,,,3800000
True,Sara Grech,SHC448246,Gharghur,House of Character,Finished,3,3,385,295,90,885000
True,Sara Grech,W-0211U9,St.Pauls Bay,Maisonette,Furnished,2,1,,74,,450000
True,Sara Grech,SP448331,Iklin,Penthouse,Finished,2,1,91,47,44,300000
True,Sara Grech,SA446482,Swieqi,Apartment,Plan,3,2,130,120,10,465000
True,Sara Grech,SBG448317,Iklin,Bungalow,Furnished,4,4,507,673,340,1650000
True,Sara Grech,W-02PLRZ,Luqa,Penthouse,Unclassified,3,3,,235,120,845000
True,Sara Grech,W-02N4SB,Qrendi,Palazzo,Unclassified,5,6,780,630,300,1950000
True,Sara Grech,SP446082,Qawra,Penthouse,Furnished,3,2,266,160,106,460000
True,Sara Grech,W-02N3ES,Sliema,Apartment,Unclassified,2,1,,72,,320000
True,Sara Grech,SP446738,Attard,Penthouse,Plan,3,2,,150,180,490000
True,Sara Grech,SA448261,San Gwann,Apartment,Finished,3,2,116,105,11,265000
True,Sara Grech,SA448264,San Gwann,Apartment,Finished,3,2,125,96,29,270000
True,Sara Grech,SM447186,Zebbug,Maisonette,Furnished,3,2,160,140,20,355000
True,Sara Grech,SP447657,Rabat,Penthouse,Furnished,2,2,140,72,69,380000
True,Sara Grech,SA446630,Qawra,Apartment,Furnished,3,2,170,145,25,300000
True,Sara Grech,SM447937,Ibrag,Maisonette,Furnished,3,3,145,192,145,495000
True,Sara Grech,W-02Q73J,Swieqi,Penthouse,Unclassified,3,3,,160,50,625000
True,Sara Grech,W-02Q23H,Qormi,Palazzo,Furnished,6,4,520,715,,1100000
True,Sara Grech,W-02J5GH,Attard,House of Character,Furnished,4,5,430,370,150,1600000
True,Sara Grech,W-02N1OH,Ghasri,House of Character,Furnished,3,4,350,230,,1030000
True,Sara Grech,W-02PHZ6,St.Pauls Bay,Penthouse,Unclassified,3,2,,126,66,360000
True,Sara Grech,W-02LWGW,Mgarr,Terraced House,Unclassified,4,4,700,324,376,1350000
True,Sara Grech,SP445996,Mosta,Penthouse,Plan,3,2,151,101,50,520000
True,Sara Grech,W-02PWW4,Paola,Townhouse,Unclassified,3,2,145,235,,380000
True,Sara Grech,W-02QBRH,Vittoriosa,Townhouse,Unclassified,3,2,,,,750000
True,Sara Grech,W-02P5YV,Vittoriosa,Palazzo,Finished,3,2,200,500,,1270000
True,Sara Grech,W-02IDPY,Gzira,Apartment,Finished,3,2,,,,385000
True,Sara Grech,W-02P1MB,Sliema,Apartment,Finished,2,2,,108,,595000
True,Sara Grech,W-02OLTC,Vittoriosa,Palazzo,Furnished,4,3,180,140,,1300000
True,Sara Grech,SM446549,B'Kara,Maisonette,Furnished,3,1,120,130,,350000
True,Sara Grech,W-02PZ1D,Luqa,Plot,Unclassified,,,950,,,2250000
True,Sara Grech,W-02PZ1G,Luqa,Plot,Unclassified,,,570,,,1350000
True,Sara Grech,W-02ME43,St.Pauls Bay,Penthouse,Unclassified,3,2,,121,26,480000
True,Sara Grech,SBG446673,Lija,Bungalow,Unclassified,3,3,355,250,230,1290000
True,Sara Grech,W-02PYQD,Senglea,House of Character,Unclassified,2,2,50,110,,325000
True,Sara Grech,W-02P1M2,Senglea,Townhouse,Finished,2,2,,205,,600000
True,Sara Grech,W-02QA23,Qawra,Apartment,Furnished,3,2,,120,,390000
True,Sara Grech,SDVI447589,San Pawl Tat-Targa,Detached Villa,Furnished,3,4,275,200,175,1100000
True,Sara Grech,SA447594,St.Julians,Apartment,Plan,2,2,110,92,18,785000
True,Sara Grech,W-02MQOH,Qormi,Penthouse,Finished,2,2,120,80,40,305000
True,Sara Grech,W-01D3VT,M'Xlokk,Private Maisonette,Unclassified,2,1,,110,,300000
True,Sara Grech,W-01D7VM,Sliema,Apartment,Unclassified,2,2,194,107,87,1390000
True,Sara Grech,W-02OAUD,Sliema,Apartment,Unclassified,2,2,,150,50,1050000
True,Sara Grech,W-02OC8N,Sliema,Apartment,Unclassified,4,4,,300,170,2285000
True,Sara Grech,W-02OCB9,Sliema,Apartment,Finished,3,3,239,210,20,1915000
True,Sara Grech,W-02KVAT,Zejtun,Maisonette,Finished,3,3,,150,19,350000
True,Sara Grech,W-02N7A1,Zejtun,Townhouse,Unclassified,3,2,,160,78,750000
True,Sara Grech,W-02NSQF,M'Scala,Terraced House,Unclassified,3,2,,150,,700000
True,Sara Grech,W-02OGK2,Zabbar,Terraced House,Shell,3,4,430,365,220,855000
True,Sara Grech,W-02P13X,Zabbar,Townhouse,Furnished,4,2,700,525,375,1500000
True,Sara Grech,W-02P2DC,Zejtun,House of Character,Furnished,3,2,149,265,35,520000
True,Sara Grech,W-02PGLI,M'Scala,House of Character,Shell,4,5,2200,600,,1900000
True,Sara Grech,SA446749,M'Xlokk,Apartment,Finished,3,2,151,131,20,320000
True,Sara Grech,W-02DP38,Iklin,Apartment,Finished,2,2,,98,14,300000
True,Sara Grech,W-02DRUD,Iklin,Penthouse,Finished,1,2,,65,144,350000
True,Sara Grech,W-02FM2X,Zejtun,Townhouse,Unclassified,4,2,,170,,480000
True,Sara Grech,W-02Q9FG,Fgura,Maisonette,Unclassified,3,2,,130,,300000
True,Sara Grech,W-01CWDI,M'Xlokk,Bungalow,Unclassified,4,4,915,650,550,1800000
True,Sara Grech,W-02Q72U,Vittoriosa,Townhouse,Unclassified,2,2,,,,350000
True,Sara Grech,W-02PG1C,Zebbug,House of Character,Finished,2,2,,200,,550000
True,Sara Grech,W-02ON81,Gharghur,Townhouse,Shell,4,5,175,366,45,730000
True,Sara Grech,W-02ON82,Gharghur,Townhouse,Shell,3,4,263,354,40,785000
True,Sara Grech,W-02QBGD,Attard,Terraced House,Plan,3,3,115,160,42,750000
True,Sara Grech,SA445971,Gharghur,Apartment,Plan,3,2,108,81,27,450000
True,Sara Grech,SM445969,Gharghur,Maisonette,Plan,2,1,100,74,27,350000
True,Sara Grech,W-02LDNC,St.Julians,Apartment,Furnished,2,2,,,,395000
True,Sara Grech,SA446044,St.Julians,Apartment,Finished,2,3,93,91,2,300000
True,Sara Grech,W-02AFXF,Swieqi,Penthouse,Finished,3,2,156,124,32,695000
True,Sara Grech,W-01DLIG,Bahar Ic Caghaq,Bungalow,Unclassified,4,3,613,400,,3400000
True,Sara Grech,W-02M3XM,Safi,Plot,Unclassified,,,800,,,2100000
True,Sara Grech,W-02HNTA,Ibrag,Apartment,Finished,2,2,110,102,8,420000
True,Sara Grech,W-02OG4M,Sliema,Apartment,Furnished,3,2,,110,,535000
True,Sara Grech,W-02Q8EU,St.Julians,Penthouse,Furnished,2,2,,127,30,695000
True,Sara Grech,W-02N55U,Sliema,Apartment,Unclassified,3,2,130,120,10,1070000
True,Sara Grech,W-02QDZA,Bahar Ic Caghaq,Villa,Furnished,4,4,301,450,,3350000
True,Sara Grech,W-02PYK2,Madliena,Apartment,Furnished,3,3,,150,30,825000
True,Sara Grech,W-02I06C,Madliena,Villa,Unclassified,4,4,3950,575,3763,5000000
True,Sara Grech,W-02HNT5,Ibrag,Apartment,Finished,3,2,160,131,29,560000
True,Sara Grech,W-02N9AV,Ta' Xbiex,Villa,Furnished,5,3,570,498,160,2150000
True,Sara Grech,W-02OHAG,St.Julians,Apartment,Finished,2,2,,151,,699000
True,Sara Grech,ST446080,Gudja,Townhouse,Furnished,3,1,120,176,30,530000
True,Sara Grech,W-02OCU6,Qormi,Townhouse,Unclassified,3,2,,185,,550000
True,Sara Grech,W-02NRS7,Qormi,Terraced House,Furnished,4,2,,,,670000
True,Sara Grech,ST447099,Senglea,Townhouse,Furnished,3,3,60,180,60,575000
True,Sara Grech,W-02PG02,Cospicua,Townhouse,Furnished,2,3,,,,315000
True,Sara Grech,W-02JXZ0,Kappara,Apartment,Furnished,3,2,130,126,4,365000
True,Sara Grech,W-02NLSC,Rabat,Townhouse,Furnished,5,7,156,390,40,1200000
True,Sara Grech,W-02OAWF,San Gwann,Penthouse,Finished,3,2,,111,29,320000
True,Sara Grech,W-02N79B,St.Julians,Penthouse,Unclassified,5,4,,400,30,2200000
True,Sara Grech,W-02P6XY,Siggiewi,Townhouse,Furnished,3,2,,,,530000
True,Sara Grech,W-02PY27,Tarxien,Private Maisonette,Unclassified,3,2,,180,,390000
True,Sara Grech,W-02FKS2,Mosta,Terraced House,Unclassified,5,2,380,345,130,1100000
True,Sara Grech,W-02Q4FL,Sliema,Townhouse,Unclassified,4,1,110,160,36,598000
True,Sara Grech,W-02OOI3,Iklin,Bungalow,Unclassified,5,4,1150,600,800,2250000
True,Sara Grech,W-02OZO6,Naxxar,Apartment,Plan,3,2,,120,18,380000
True,Sara Grech,W-02FA12,B'Kara,Townhouse,Unclassified,3,2,215,180,100,635000
True,Sara Grech,W-02GWE0,Ibrag,Penthouse,Unclassified,2,2,,90,30,485000
True,Sara Grech,W-02OZOD,Naxxar,Apartment,Plan,3,2,,120,18,400000
True,Sara Grech,W-02LRPW,Attard,Maisonette,Furnished,3,2,,140,,475000
True,Sara Grech,W-02M9TI,B'Kara,Maisonette,Furnished,3,2,,130,,370000
True,Sara Grech,W-02MFPG,Naxxar,Apartment,Unclassified,3,2,,117,,345000
True,Sara Grech,W-0228PV,Mellieha,Penthouse,Finished,2,2,,110,60,495000
True,Sara Grech,W-024BP4,Iklin,Villa,Unclassified,4,2,,500,,2670000
True,Sara Grech,W-02MJ5D,Lija,Maisonette,Unclassified,3,2,,150,,355000
True,Sara Grech,W-027XC3,B'Bugia,Private Maisonette,Unclassified,4,3,,282,,1380000
True,Sara Grech,W-02P0ED,Madliena,Apartment,Furnished,3,2,,135,20,770000
True,Sara Grech,W-026TCF,Xewkija,House of Character,Furnished,4,5,250,360,,635000
True,Sara Grech,W-02JKYD,Bahar Ic Caghaq,Maisonette,Furnished,3,2,,205,,635000
True,Sara Grech,W-02N0GT,Lija,Apartment,Unclassified,3,2,,,,320000
True,Sara Grech,W-02NQZP,Attard,Penthouse,Finished,3,2,,128,,385000
True,Sara Grech,W-02OFBT,Hamrun,Penthouse,Finished,2,2,,98,48,370000
True,Sara Grech,W-02IYOK,Zurrieq,House of Character,Shell,3,4,3027,,,1600000
True,Sara Grech,W-02P4LM,Sliema,Apartment,Furnished,2,3,,112,10,850000
True,Sara Grech,W-02Q0QM,Sliema,Apartment,Finished,3,2,,140,,420000
True,Sara Grech,W-02NWFZ,Lija,House of Character,Finished,5,5,1193,600,950,2500000
True,Sara Grech,W-02OR1S,San Pawl Tat-Targa,Bungalow,Furnished,5,3,1036,428,312,2800000
True,Sara Grech,W-02OQSJ,Bahar Ic Caghaq,Villa,Furnished,7,6,1800,685,1415,7000000
True,Sara Grech,W-02P5WT,Gzira,Penthouse,Unclassified,2,3,,103,26,950000
True,Sara Grech,W-02PMIW,Dingli,House of Character,Furnished,2,2,5800,5000,,4235000
True,Sara Grech,W-02PHWA,St.Julians,House of Character,Furnished,4,3,937,571,576,2900000
True,Sara Grech,W-02N4TC,Mellieha,Maisonette,Furnished,3,2,,95,40,300000
True,Sara Grech,W-02Q5Z6,Sliema,Apartment,Unclassified,3,2,,103,15,529000
True,Sara Grech,W-02Q5Y4,Sliema,Apartment,Unclassified,3,2,,103,15,495000
True,Sara Grech,W-02Q6Z2,Swieqi,Apartment,Unclassified,2,2,95,90,5,300000
True,Sara Grech,W-02OZKS,Naxxar,Maisonette,Plan,2,2,,110,,380000
True,Sara Grech,W-02OZO7,Naxxar,Apartment,Plan,3,2,,120,18,390000
True,Sara Grech,W-02OZPF,Naxxar,Penthouse,Plan,2,2,,84,49,580000
True,Sara Grech,W-02OW7S,Mosta,Maisonette,Shell,3,2,,136,,380000
True,Sara Grech,W-02QESZ,Sliema,Apartment,Unclassified,3,2,,227,3,1200000
True,Sara Grech,W-02QDDU,Mosta,Penthouse,Finished,3,2,,128,85,590000
True,Sara Grech,W-02QAOJ,Sliema,Apartment,Plan,1,2,,97,20,1100000
True,Sara Grech,W-02J4F7,Pieta,Apartment,Furnished,3,2,,245,,850000
True,Sara Grech,W-02KE4L,Senglea,Townhouse,Unclassified,2,2,,,,445000
True,Sara Grech,W-02KUS9,Pieta,Villa,Furnished,3,2,224,,,585000
True,Sara Grech,W-02JZF2,Mosta,Apartment,Shell,3,2,,108,30,330000
True,Sara Grech,W-02BFR3,Mgarr,House of Character,Shell,4,5,280,380,,2300000
True,Sara Grech,W-02BT3D,Mellieha,Penthouse,Finished,2,2,,99,,425000
True,Sara Grech,W-02EGXL,Gharb,House of Character,Furnished,4,3,1500,250,60,2150000
True,Sara Grech,W-029GQZ,Mellieha,House of Character,Furnished,3,4,310,250,110,1800000
True,Sara Grech,W-02FKKC,Xemxija,Penthouse,Furnished,3,2,,150,2,850000
True,Sara Grech,W-02GQ1U,Bugibba,Penthouse,Finished,3,2,,136,30,460000
True,Sara Grech,SA446064,Gharghur,Maisonette,Finished,3,2,124,91,33,340000
True,Sara Grech,W-02MPWJ,Mellieha,Apartment,Finished,3,2,,110,29,325000
True,Sara Grech,W-02MPWW,Mellieha,Apartment,Finished,3,2,,110,29,330000
True,Sara Grech,W-02MPW2,Mellieha,Maisonette,Finished,3,2,195,130,65,375000
True,Sara Grech,W-02MPX7,Mellieha,Penthouse,Finished,3,2,,155,,685000
True,Sara Grech,W-02G08J,Ibrag,Apartment,Unclassified,3,2,115,105,10,340000
True,Sara Grech,W-02OFO7,Msida,Villa,Shell,4,7,422,450,265,945000
True,Sara Grech,SPT446663,Bidnija,Plot,Unclassified,,,533,,,1450000
True,Sara Grech,SHC446742,Siggiewi,House of Character,Furnished,3,4,430,230,265,640000
True,Sara Grech,SP446740,Attard,Penthouse,Plan,3,2,90,150,30,510000
True,Sara Grech,SA445973,Gharghur,Apartment,Plan,3,2,108,81,27,500000
True,Sara Grech,SP445977,Gharghur,Penthouse,Plan,2,2,150,73,112,790000
True,Sara Grech,SP446038,St.Julians,Penthouse,Plan,3,2,177,103,74,600000
True,Sara Grech,W-02O5AG,Ibrag,Villa,Finished,3,3,276,356,,1890000
True,Sara Grech,SP446537,Gzira,Penthouse,Shell,2,3,90,90,29,330000
True,Sara Grech,ST446426,B'Bugia,Townhouse,Furnished,2,2,61,167,5,320000
True,Sara Grech,ST446089,Senglea,Townhouse,Furnished,2,2,100,176,,520000
True,Sara Grech,SHC446066,B'Bugia,House of Character,Furnished,4,3,5286,646,4640,3200000
True,Sara Grech,SA445864,B'Kara,Apartment,Finished,3,2,,98,26,255000
True,Sara Grech,SA445867,B'Kara,Apartment,Unclassified,3,2,,98,11,255000
True,Sara Grech,SPM446439,St.Pauls Bay,Private Maisonette,Plan,2,1,55,52,3,265000
True,Sara Grech,SP445856,B'Kara,Penthouse,Finished,1,2,,64,24,245000
True,Sara Grech,SA445850,B'Kara,Apartment,Finished,2,2,94,89,5,245000
True,Sara Grech,SA445852,B'Kara,Apartment,Finished,2,2,94,89,5,245000
True,Sara Grech,SA445854,B'Kara,Apartment,Finished,2,2,94,89,5,245000
True,Sara Grech,W-02OU8A,Mosta,Maisonette,Unclassified,3,2,,102,,450000
True,Sara Grech,STH446012,Fgura,Terraced House,Plan,3,2,200,290,55,690000
True,Sara Grech,ST446006,Zebbug,Townhouse,Unclassified,4,3,380,250,250,850000
True,Sara Grech,SVL445887,Mosta,Villa,Plan,3,4,250,260,120,980000
True,Sara Grech,SVL445885,Mosta,Villa,Plan,3,4,250,260,120,980000
True,Sara Grech,W-02KCBQ,Siggiewi,House of Character,Furnished,3,1,,,,365000
True,Sara Grech,W-02QH6X,M'Scala,Terraced House,Furnished,3,2,120,230,20,680000
True,Sara Grech,W-02HC1J,Sliema,Apartment,Unclassified,3,2,,,,750000
True,Sara Grech,W-026JVP,Mosta,House of Character,Furnished,3,3,700,400,420,1350000
True,Sara Grech,W-02QFC1,Mellieha,Bungalow,Furnished,3,2,1060,200,860,1700000
True,Sara Grech,W-02QF9Y,Mellieha,Villa,Furnished,3,2,930,170,760,1700000
True,Sara Grech,W-02OXG4,St.Julians,Apartment,Furnished,2,2,,85,,795000
True,Sara Grech,W-02QEMG,B'Kara,Townhouse,Unclassified,3,2,110,170,10,510000
True,Sara Grech,W-02FYQH,Sliema,Apartment,Unclassified,4,2,,160,,530000
True,Sara Grech,W-02MB01,Iklin,Penthouse,Plan,3,2,,118,47,420000
True,Sara Grech,W-02Q92Y,Senglea,Private Maisonette,Unclassified,3,2,,,,395000
True,Sara Grech,W-02MJ4Z,Attard,Villa,Shell,3,6,250,725,70,1200000
True,Sara Grech,W-02LPN6,Mellieha,Bungalow,Furnished,4,4,962,423,,2100000
True,Sara Grech,W-02L0AN,Mosta,Apartment,Finished,3,2,,110,15,350000
True,Sara Grech,W-02OU7Z,Mosta,Maisonette,Unclassified,2,2,,100,,345000
True,Sara Grech,W-02KSUF,Kercem,House of Character,Unconverted,3,2,,,,2100000
True,Sara Grech,W-02C8DE,Mellieha,Villa,Unclassified,5,7,1454,1560,,4900000
True,Sara Grech,W-02K2SS,Mellieha,Bungalow,Furnished,4,4,1860,690,,4000000
False,Sara Grech,W-02EC3R,St.Julians,Penthouse,Furnished,2,2,,90,,2500
False,Sara Grech,W-01G7RI,Sliema,Apartment,Furnished,4,2,,200,,15006
False,Sara Grech,W-02LH7X,St.Julians,Apartment,Furnished,2,1,,75,,1700
False,Sara Grech,W-02NOTB,Swieqi,Penthouse,Furnished,2,2,,160,,2200
False,Sara Grech,W-024CCA,Sliema,Apartment,Furnished,3,2,,130,,2000
False,Sara Grech,W-02CT1W,Gzira,Apartment,Furnished,1,1,,70,20,950
False,Sara Grech,W-01SD7R,Gzira,Maisonette,Furnished,2,1,,62,,1000
False,Sara Grech,W-02GDSK,Swieqi,Maisonette,Furnished,3,2,,120,,1350
False,Sara Grech,W-026VT9,Ibrag,Penthouse,Furnished,2,2,,120,,1500
False,Sara Grech,W-02PTRK,Ibrag,Maisonette,Furnished,3,2,,120,20,1600
False,Sara Grech,W-02D4EM,Ibrag,Maisonette,Furnished,3,2,,120,,1500
False,Sara Grech,LM447910,Lija,Maisonette,Furnished,3,2,,125,20,1250
False,Sara Grech,W-01DO7Y,San Pawl Tat-Targa,Bungalow,Furnished,4,4,1672,250,,4500
False,Sara Grech,W-0239AT,St.Julians,Penthouse,Furnished,3,2,,160,70,2250
False,Sara Grech,W-025ZV5,St.Julians,Apartment,Furnished,3,2,,100,15,1200
False,Sara Grech,W-026FL9,Sliema,Apartment,Furnished,2,2,,75,,1000
False,Sara Grech,W-023EHW,Sliema,Apartment,Furnished,2,2,,110,,1300
False,Sara Grech,W-023FC0,St.Julians,Apartment,Furnished,3,2,,145,,1300
False,Sara Grech,LT449952,Mdina,Townhouse,Furnished,3,2,,180,10,2700
False,Sara Grech,LA449504,Mellieha,Apartment,Furnished,1,1,,,,1000
False,Sara Grech,W-0266SC,Attard,Townhouse,Furnished,3,2,,130,,1500
False,Sara Grech,W-02O1M6,Sliema,Apartment,Furnished,3,2,,110,25,2400
False,Sara Grech,W-02K0L9,Gzira,Penthouse,Furnished,2,2,,125,138,2000
False,Sara Grech,W-02KX9N,Sliema,Apartment,Furnished,3,3,,185,20,2300
False,Sara Grech,W-02KOXE,Mosta,Penthouse,Furnished,2,1,,87,28,1000
False,Sara Grech,W-02FMYW,B'Kara,Apartment,Furnished,2,2,,80,,950
False,Sara Grech,W-02MAJO,Iklin,Apartment,Furnished,2,2,,100,,1100
False,Sara Grech,LA448441,Sliema,Apartment,Furnished,3,1,,120,15,1700
False,Sara Grech,W-01DV8L,Safi,Penthouse,Furnished,2,1,,72,,1100
False,Sara Grech,W-01VEHO,St.Julians,Apartment,Furnished,2,2,,80,,1000
False,Sara Grech,W-02FD9R,Valletta,Apartment,Furnished,2,1,,90,,1000
False,Sara Grech,W-01W0PM,Sliema,Apartment,Furnished,2,1,,70,,1200
False,Sara Grech,W-01DQ0J,Mosta,House of Character,Furnished,3,2,,200,,2000
False,Sara Grech,W-02KO7Z,Sliema,Apartment,Furnished,3,2,,,,2500
False,Sara Grech,LA449852,Sliema,Apartment,Furnished,2,2,,180,,2300
False,Sara Grech,W-02M5BA,M'Scala,Terraced House,Furnished,4,4,,200,,1050
False,Sara Grech,LA449845,Sliema,Apartment,Furnished,3,3,,180,,2500
False,Sara Grech,W-02G9ES,Sliema,Apartment,Furnished,3,3,,180,,2500
False,Sara Grech,W-02G9ER,Sliema,Apartment,Furnished,3,3,,180,,2500
False,Sara Grech,W-02FSNF,Sliema,Apartment,Furnished,3,2,,150,,2300
False,Sara Grech,W-01Z8WU,Attard,Palazzo,Furnished,4,6,,480,,7500
False,Sara Grech,W-02L2CB,Balzan,House of Character,Furnished,3,3,,,,1200
False,Sara Grech,W-02BOHX,Lija,Townhouse,Furnished,3,2,,170,,1700
False,Sara Grech,W-025RM4,St.Pauls Bay,Maisonette,Furnished,2,1,,70,20,1000
False,Sara Grech,LA449798,St.Julians,Apartment,Furnished,3,2,,120,10,1800
False,Sara Grech,W-01DU0M,Sliema,Apartment,Furnished,3,2,,110,,1000
False,Sara Grech,W-02O6AX,San Gwann,Apartment,Furnished,2,2,,70,15,1200
False,Sara Grech,W-01DPTP,St.Julians,Apartment,Furnished,3,2,,212,,1800
False,Sara Grech,W-01DQAL,Sliema,Apartment,Furnished,1,1,,75,,1500
False,Sara Grech,W-0201WB,Msida,Apartment,Furnished,2,2,,,,900
False,Sara Grech,W-02MPZ1,Sliema,Penthouse,Furnished,3,1,,100,,1100
False,Sara Grech,W-02M6BS,Sliema,Terraced House,Furnished,3,2,,130,,900
False,Sara Grech,W-02HD20,Gzira,Apartment,Furnished,2,1,,80,,1350
False,Sara Grech,W-02EF8U,Msida,Apartment,Furnished,1,1,,60,,800
False,Sara Grech,W-0201WF,Msida,Apartment,Furnished,2,2,,,,900
False,Sara Grech,W-02LRJR,Gzira,Apartment,Furnished,1,1,,80,,1100
False,Sara Grech,W-02LRIF,Msida,Apartment,Furnished,2,2,,95,,900
False,Sara Grech,W-02K5Y5,Msida,Apartment,Furnished,2,2,,,,900
False,Sara Grech,W-02J67S,Gzira,Apartment,Furnished,3,1,,,,900
False,Sara Grech,W-02HD30,Gzira,Apartment,Furnished,2,1,,80,,1400
False,Sara Grech,W-02HLLS,Bahar Ic Caghaq,Apartment,Furnished,3,2,,100,,900
False,Sara Grech,W-02CGH5,St.Julians,Apartment,Furnished,3,2,,,,1050
False,Sara Grech,W-02ETDF,St.Julians,Maisonette,Furnished,1,2,,72,,1000
False,Sara Grech,W-01H9NC,San Gwann,Apartment,Furnished,3,2,,100,,850
False,Sara Grech,W-02IJL1,Gzira,Apartment,Furnished,1,1,,80,,1100
False,Sara Grech,W-02K7YX,St.Julians,Apartment,Furnished,1,1,,52,,800
False,Sara Grech,W-02IJL4,Gzira,Apartment,Furnished,1,1,,80,,1100
False,Sara Grech,W-02IJKX,Gzira,Apartment,Furnished,1,1,,80,,1100
False,Sara Grech,W-02IJKW,Gzira,Apartment,Furnished,1,1,,80,,1100
False,Sara Grech,W-02LY3X,Msida,Maisonette,Furnished,3,2,,,,950
False,Sara Grech,W-02JYRH,Msida,Apartment,Furnished,2,2,,,,850
False,Sara Grech,W-01DPN1,St.Julians,Townhouse,Furnished,4,3,167,,,3800
False,Sara Grech,W-01DRMK,Sliema,Apartment,Furnished,3,1,,,,1000
False,Sara Grech,W-01DN1I,Sliema,Apartment,Furnished,2,2,,75,,1650
False,Sara Grech,W-02KNDG,Sliema,Apartment,Furnished,3,2,,,,2900
False,Sara Grech,W-02NNQU,Sliema,Apartment,Furnished,3,2,,150,,2750
False,Sara Grech,W-02FZ9I,St.Julians,Apartment,Furnished,2,2,,100,,3000
False,Sara Grech,W-01DNBD,St.Julians,Penthouse,Furnished,3,4,,218,,2000
False,Sara Grech,W-01DOHD,St.Julians,Apartment,Furnished,4,4,,242,,2000
False,Sara Grech,W-01DLDR,Sliema,Apartment,Furnished,3,2,,170,,2000
False,Sara Grech,W-01DM9J,Sliema,Apartment,Furnished,3,2,,110,,1300
False,Sara Grech,W-01DTHB,Sliema,Apartment,Furnished,2,2,,220,,1300
False,Sara Grech,W-01VU5H,Sliema,Apartment,Furnished,1,1,,40,,850
False,Sara Grech,W-026BND,Sliema,Apartment,Furnished,1,1,,70,,1000
False,Sara Grech,W-0201XV,Msida,Penthouse,Furnished,1,1,,,,900
False,Sara Grech,W-02J56B,San Gwann,Apartment,Furnished,3,2,,100,,1100
False,Sara Grech,W-01DR3Z,Msida,Apartment,Furnished,3,2,,112,,800
False,Sara Grech,W-02J1M0,Valletta,Apartment,Furnished,1,1,,80,,1000
False,Sara Grech,W-0285LL,Gzira,Apartment,Furnished,1,1,,60,,800
False,Sara Grech,W-02KEJW,Valletta,Apartment,Furnished,1,2,,,,800
False,Sara Grech,W-024ZWQ,St.Julians,Apartment,Furnished,3,2,,110,,1300
