Is_Sale,Source,Reference,Town,Type,Stage,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
False,Ben Estate,BLGFM119089,Sliema,Ground Floor Maisonette,Unclassified,2,1,,,,1100
False,Ben Estate,BLAPT119041,St. Julians,Apartment,Unclassified,2,3,1.00,1.00,1.00,1650
False,Ben Estate,BLGFM119039,Gzira,Ground Floor Maisonette,Unclassified,2,2,170.00,132.00,38.00,750
False,Ben Estate,BLFFM119035,Gozo - Zebbug,First Floor Maisonette,Unclassified,2,1,90.00,90.00,20.00,400
False,Ben Estate,BLOFF119031,Mriehel,Offices,Unclassified,,,108.00,586.40,,6083
False,Ben Estate,BLAPT119021,Floriana,Apartment,Unclassified,2,2,1.00,,,950
False,Ben Estate,BSCOMM119015,Balzan,Commercial,Unclassified,,,540.00,538.79,,1455000
False,Ben Estate,BSCOMM119013,Balzan,Commercial,Unclassified,,,457.00,456.88,,1235000
False,Ben Estate,BLAPT119011,Gudja,Apartment,Unclassified,2,2,1.00,,,900
False,Ben Estate,BLAPT119009,Gudja,Apartment,Unclassified,2,2,1.00,,,900
False,Ben Estate,BLAPT119005,Gudja,Apartment,Unclassified,2,2,1.00,,,900
False,Ben Estate,BLTWC119001,Sliema,Town House,Unclassified,3,2,1.00,1.00,1.00,1200
False,Ben Estate,BLAPT118989,Ibragg,Apartment,Unclassified,3,2,1.00,1.00,1.00,1000
False,Ben Estate,BLAPT118985,Marsascala,Apartment,Unclassified,3,2,,,,800
False,Ben Estate,BSCOMM118979,Balzan,Commercial,Unclassified,,,257.00,256.10,,755000
False,Ben Estate,BLAPT118939,Mosta,Apartment,Unclassified,3,2,,,,750
False,Ben Estate,BLAPT118921,Zebbug,Apartment,Unclassified,3,2,,,,1400
False,Ben Estate,BLCHC118905,Santa Venera,House Of Character,Unclassified,1,1,1.00,1.00,1.00,1000
False,Ben Estate,BLAPT118887,Xghajra,Apartment,Unclassified,3,2,,1.00,1.00,800
False,Ben Estate,BLMSN118849,San Gwann,Maisonette,Unclassified,3,2,150.00,140.00,10.00,1400
False,Ben Estate,BLCHC118845,Zejtun,House Of Character,Unclassified,3,2,,,,830
False,Ben Estate,BLAPT118835,Bugibba,Apartment,Unclassified,2,1,90.00,55.00,10.00,650
False,Ben Estate,BLAPT118833,Bugibba,Apartment,Unclassified,2,1,90.00,55.00,10.00,600
False,Ben Estate,BLAPT118831,Bugibba,Apartment,Unclassified,2,1,90.00,55.00,10.00,600
False,Ben Estate,BLOFF118815,Gzira,Offices,Unclassified,1,1,1.00,2.00,1.00,5400
False,Ben Estate,BLOFF118813,Gzira,Offices,Unclassified,1,1,1.00,2.00,1.00,5400
False,Ben Estate,BLGFA118785,Gzira,Ground Floor Apartment,Unclassified,3,1,,150.00,20.00,800
False,Ben Estate,BLPTH118779,Swatar,Penthouse,Unclassified,1,1,1.00,1.00,1.00,650
False,Ben Estate,BLAPT118775,Gharghur,Apartment,Unclassified,3,2,1.00,1.00,1.00,900
False,Ben Estate,BLAPT118689,Marsascala,Apartment,Unclassified,2,2,1.00,1.00,1.00,750
False,Ben Estate,BLAPT118655,Gudja,Apartment,Unclassified,3,2,,130.00,7.00,795
False,Ben Estate,BLAPT118593,Swieqi,Apartment,Unclassified,2,1,,80.00,10.00,1300
False,Ben Estate,BLAPT118585,Swatar,Apartment,Unclassified,2,2,,,,950
False,Ben Estate,BLAPT118575,Bugibba,Apartment,Unclassified,2,1,90.00,55.00,10.00,600
False,Ben Estate,BLAPT118573,Bugibba,Apartment,Unclassified,2,1,90.00,55.00,10.00,600
False,Ben Estate,BLAPT118569,Bugibba,Apartment,Unclassified,2,1,90.00,55.00,10.00,600
False,Ben Estate,BLPTH118529,St. Julians,Penthouse,Unclassified,1,2,1.00,1.00,1.00,850
False,Ben Estate,BLAPT118525,St. Julians,Apartment,Unclassified,2,2,1.00,1.00,1.00,750
False,Ben Estate,BLAPT118521,St. Julians,Apartment,Unclassified,2,2,1.00,1.00,1.00,750
False,Ben Estate,BLSAP118511,Birzebbuga,Studio Apartment,Unclassified,1,1,,30.00,,420
False,Ben Estate,BSC4C118501,Birzebbuga,Commercial Class 4,Unclassified,,,122.50,79.50,43.00,445000
False,Ben Estate,BLMSN118461,Naxxar,Maisonette,Unclassified,2,1,1.00,1.00,1.00,600
False,Ben Estate,BLAPT118439,Marsascala,Apartment,Unclassified,3,3,,,,1200
False,Ben Estate,BLGFM118437,Marsascala,Ground Floor Maisonette,Unclassified,3,3,,,,1100
False,Ben Estate,BLCCH118435,Attard,Converted House Of Character,Unclassified,5,5,900.00,,,6500
False,Ben Estate,BLAPT118429,Attard,Apartment,Unclassified,3,2,1.00,1.00,1.00,950
False,Ben Estate,BLTWC118415,Naxxar,Town House,Unclassified,3,2,1.00,,,850
False,Ben Estate,BLTWC118407,Paola,Town House,Unclassified,3,2,230.00,230.00,,800
False,Ben Estate,BLEFA118375,Birzebbuga,Elev. Ground Floor Apartment,Unclassified,2,1,,,,700
False,Ben Estate,BLTEH118363,Rabat,Terraced House,Unclassified,4,2,100.00,,100.00,1000
False,Ben Estate,BLAPT118351,Ghaxaq,Apartment,Unclassified,3,1,,,,700
False,Ben Estate,BLFFM118345,Swieqi,First Floor Maisonette,Unclassified,3,2,1.00,1.00,1.00,1200
False,Ben Estate,BLMSN118343,Cospicua,Maisonette,Unclassified,2,1,,,,550
False,Ben Estate,BLAPT118323,Attard,Apartment,Unclassified,2,2,,,,750
False,Ben Estate,BLAPT118319,Qawra,Apartment,Unclassified,2,2,1.00,1.00,1.00,1350
False,Ben Estate,BLAPT118315,Ghaxaq,Apartment,Unclassified,1,1,,,,500
False,Ben Estate,BLAPT118311,San Gwann,Apartment,Unclassified,2,2,1.00,1.00,1.00,1200
False,Ben Estate,BLTWC118293,Zabbar,Town House,Unclassified,3,4,,,,1200
False,Ben Estate,BLAPT118227,Mosta,Apartment,Unclassified,2,2,1.00,1.00,1.00,850
False,Ben Estate,BLTWC118223,Gozo - Rabat,Town House,Unclassified,2,1,65.00,100.00,15.00,600
False,Ben Estate,BLOFF118218,St. Julians,Offices,Unclassified,1,1,1.00,1.00,1.00,P.O.R.
False,Ben Estate,BLAPT118204,Sliema,Apartment,Unclassified,2,2,95.00,85.00,10.00,1000
False,Ben Estate,BLAPT118200,Marsascala,Apartment,Unclassified,1,1,,53.50,3.55,550
False,Ben Estate,BLSLG118198,San Gwann,Street Level Garage,Unclassified,,,1.00,1.00,1.00,870
False,Ben Estate,BLPTH118186,Paola,Penthouse,Unclassified,3,2,,,,1000
False,Ben Estate,BLSLG118184,Senglea,Street Level Garage,Unclassified,,1,1.00,,,200
False,Ben Estate,BLGFM118182,Marsascala,Ground Floor Maisonette,Unclassified,2,1,1.00,,,600
False,Ben Estate,BLPTH118150,Sliema,Penthouse,Unclassified,3,2,1.00,1.00,1.00,1200
False,Ben Estate,BLAPT118144,Gzira,Apartment,Unclassified,3,2,105.00,100.00,5.00,800
False,Ben Estate,BLAPT118134,Bugibba,Apartment,Unclassified,3,1,1.00,1.00,1.00,700
False,Ben Estate,BLPTH118132,Bugibba,Penthouse,Unclassified,1,1,1.00,1.00,1.00,590
False,Ben Estate,BSCOMM118130,Gzira,Commercial,Unclassified,,1,725.00,720.00,5.00,2725000
False,Ben Estate,BLOFF118128,St. Julians,Offices,Unclassified,1,1,1.00,25.00,,2100
False,Ben Estate,BLOFF118126,St. Julians,Offices,Unclassified,1,1,1.00,25.00,,2100
False,Ben Estate,BLOFF118122,St. Julians,Offices,Unclassified,1,1,1.00,27.00,,2100
False,Ben Estate,BLOFF118120,St. Julians,Offices,Unclassified,1,1,1.00,25.00,,1800
False,Ben Estate,BSCOMM118103,Mellieha,Commercial,Unclassified,,3,180.00,180.00,,424000
False,Ben Estate,BLC4C118101,Zejtun,Commercial Class 4,Unclassified,,1,,67.00,,900
False,Ben Estate,BLAPT118097,St. Pauls Bay,Apartment,Unclassified,2,1,1.00,1.00,1.00,600
False,Ben Estate,BLAPT118083,Lija,Apartment,Unclassified,3,2,1.00,1.00,1.00,1200
False,Ben Estate,BLAPT118081,Lija,Apartment,Unclassified,2,2,1.00,1.00,1.00,1500
False,Ben Estate,BLAPT118075,Qawra,Apartment,Unclassified,2,2,1.00,1.00,1.00,800
False,Ben Estate,BLAPT118051,St. Julians,Apartment,Unclassified,3,2,190.00,150.00,40.00,1500
False,Ben Estate,BSCOMM118027,Vittoriosa,Commercial,Unclassified,,1,58.00,55.00,3.00,212000
