Is_Sale,Source,Reference,Town,Type,Stage,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
False,QuickLets,72075,Msida,Apartments,Furnished,3,2,,,,1500
False,QuickLets,72074,Msida,Apartments,Furnished,3,2,,,,1500
False,QuickLets,72073,Msida,Apartments,Furnished,3,2,,,,1500
False,QuickLets,72072,Mellieha,Apartments,Furnished,3,2,,,,1000
False,QuickLets,72068,St. Julians,Apartments,Furnished,2,2,,,,1600
False,QuickLets,72067,St. Julians,Apartments,Furnished,2,1,,,,1500
False,QuickLets,72066,St. Julians,Apartments,Furnished,2,2,,,,1600
False,QuickLets,72065,St. Julians,Apartments,Furnished,2,1,,,,1500
False,QuickLets,72064,St. Julians,Apartments,Furnished,2,2,,,,1650
False,QuickLets,72062,St. Julians,Apartments,Furnished,3,4,208,,,1850
False,QuickLets,72058,Sliema,Apartments,Furnished,2,1,,,,1800
False,QuickLets,72047,St. Julians,Apartments,Furnished,1,,120,,,1600
False,QuickLets,72046,Naxxar,Maisonettes,Furnished,4,3,,,,2800
False,QuickLets,72041,Bugibba,Apartments,Furnished,2,1,,,,800
False,QuickLets,72031,Rabat,Apartments,Furnished,3,3,,,,3000
False,QuickLets,72028,Msida,Apartments,Furnished,2,2,,,,1050
False,QuickLets,72027,Gzira,Penthouses,Furnished,2,2,,,,1600
False,QuickLets,72026,St. Paul's Bay,Penthouses,Furnished,2,1,,,,1000
False,QuickLets,72025,St. Paul's Bay,Penthouses,Furnished,2,1,,,,1000
False,QuickLets,72016,Zebbug,Apartments,Furnished,3,2,135,,,1500
False,QuickLets,72012,Madliena,Semi Detached Villa,Furnished,4,4,,,,9000
False,QuickLets,72008,Gozo Xaghra,Maisonettes,Furnished,3,2,,,,1500
False,QuickLets,71998,Fgura,Maisonettes,Furnished,2,1,,,,900
False,QuickLets,71996,Swieqi,Apartments,Furnished,3,2,,,,1700
False,QuickLets,71992,Sliema,Apartments,Furnished,3,4,,,,1850
False,QuickLets,71990,Rabat,Maisonettes,Furnished,3,1,,,,1600
False,QuickLets,71989,Gozo Munxar,Maisonettes,Furnished,2,2,,,,650
False,QuickLets,71988,St. Julians,Apartments,Furnished,2,1,,,,1450
False,QuickLets,71987,Qawra,Apartments,Furnished,2,1,,,,1800
