Is_Sale,Source,Reference,Town,Type,Stage,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
True,Zanzi,64020,Marsaskala,Apartment,Finished,3,2,110,,,393000
True,Zanzi,64019,Marsaskala,Apartment,Finished,3,2,110,,,393000
True,Zanzi,64018,Marsaskala,Apartment,Finished,2,2,110,,,404000
True,Zanzi,64017,Marsaskala,Apartment,Finished,3,2,110,,,415000
True,Zanzi,64016,Marsaskala,Apartment,Finished,3,2,110,,,415000
True,Zanzi,63892,Hamrun,First Floor Maisonette,Plan,1,1,125,,,175000
True,Zanzi,63878,Sliema,Apartment,Finished,3,2,240,,,1200000
True,Zanzi,63876,Qrendi,Maisonette,Furnished,3,1,100,,,278000
True,Zanzi,63860,Valletta,Apartment,Furnished,1,1,0,,,370000
True,Zanzi,63850,Zabbar,Terraced Houses,Finished,2,2,180,,,570000
True,Zanzi,63847,Zebbug,Corner Penthouse,Unclassified,2,1,150,,,330000
True,Zanzi,63800,Xghajra,Townhouses,Unclassified,3,1,170,,,530000
True,Zanzi,63771,Fgura,Duplex Penthouse,Finished,3,,140,,,370000
True,Zanzi,63762,Xemxija,Apartment,Furnished,2,1,120,,,340000
True,Zanzi,63752,St. Paul's Bay,Apartment,Finished,2,2,78,,,225000
True,Zanzi,63751,San Gwann,Apartment,Finished,2,2,93,,,245000
True,Zanzi,63693,Marsaskala,Apartment,Furnished,3,2,110,,,298000
True,Zanzi,63692,Fgura,Penthouses,Furnished,3,2,147,,,350000
True,Zanzi,63688,Mellieha,Terraced Houses,Furnished,4,2,250,,,695000
True,Zanzi,63662,San Gwann,Apartment,Furnished,3,2,120,,,395000
True,Zanzi,63544,Mosta,Apartment,Finished,3,,126,,,350000
True,Zanzi,63542,Mosta,Apartment,Finished,3,,126,,,350000
True,Zanzi,63541,Mosta,Apartment,Finished,3,,126,,,329000
True,Zanzi,63535,Santa Venera,Apartment,Furnished,3,2,136,,,383000
True,Zanzi,63529,Santa Venera,Duplex Maisonette,Furnished,3,2,200,,,450000
True,Zanzi,63497,Marsaskala,Boathouses,Furnished,1,1,50,,,96000
True,Zanzi,63482,Santa Venera,Garage/Parking Space,Unclassified,2,,27,,,80000
True,Zanzi,63466,Santa Venera,Garage/Parking Space,Unclassified,1,,15,,,35000
True,Zanzi,63446,Gzira,Garage/Parking Space,Shell,1,,23,,,37000
True,Zanzi,63445,Gzira,Garage/Parking Space,Shell,1,,25,,,38000
True,Zanzi,63444,Gzira,Garage/Parking Space,Shell,1,,23,,,37000
True,Zanzi,63408,Santa Lucia,Terraced Houses,Furnished,3,1,170,,,675000
True,Zanzi,63407,Rabat,House of Character,Furnished,3,2,248,,,440000
True,Zanzi,63387,Marsaskala,Second Floor Maisonette,Unclassified,3,2,109,,,418000
True,Zanzi,63386,Santa Venera,Garage/Parking Space,Unclassified,0,,15,,,30000
True,Zanzi,63303,Qormi,Townhouses,Furnished,3,,290,,,650000
True,Zanzi,63297,Pieta,Garage/Parking Space,Finished,0,0,15,,,42500
True,Zanzi,63258,St. Paul's Bay,Apartment,Finished,3,2,200,,,255000
True,Zanzi,63224,Qawra,Maisonette,Finished,2,2,135,,,240000
True,Zanzi,63223,Wardija,Semi Detached Villa,Unclassified,3,4,550,,,1488000
True,Zanzi,63179,Birzebbuga,Penthouses,Finished,2,1,200,,,450000
True,Zanzi,63156,Bormla,Townhouses,Unclassified,2,2,130,,,385000
True,Zanzi,63136,Kappara,Semi Detached Villa,Shell,3,4,251,,,1050000
True,Zanzi,63067,Balzan,Apartment,Furnished,2,2,120,,,319000
True,Zanzi,63053,Ghaxaq,Apartment,Plan,3,,194,,,314000
True,Zanzi,63052,Ghaxaq,Apartment,Plan,3,,176,,,287000
True,Zanzi,63051,Ghaxaq,Apartment,Plan,3,,194,,,314000
True,Zanzi,63050,Ghaxaq,Apartment,Plan,3,,176,,,287000
True,Zanzi,63048,Ghaxaq,Apartment,Plan,3,,176,,,287000
True,Zanzi,63047,Ghaxaq,Apartment,Plan,3,,187,,,324000
True,Zanzi,63024,Zabbar,Apartment,Finished,2,,101,,,213000
True,Zanzi,63019,Gozo,Xlendi,Plan,1,1,94,,,192000
True,Zanzi,62973,Ghaxaq,Apartment,Plan,3,,170,,,308000
True,Zanzi,62920,Marsaskala,Apartment,Finished,3,2,120,,,266000
True,Zanzi,62919,Balzan,Garage/Parking Space,Unclassified,1,1,20,,,16000
True,Zanzi,62909,Birkirkara,Apartment,Furnished,2,2,85,,,240000
True,Zanzi,62895,Zebbug,Terraced Houses,Furnished,3,2,200,,,500000
True,Zanzi,62873,Birzebbuga,Penthouses,Finished,3,,105,,,303000
True,Zanzi,62872,Birzebbuga,Apartment,Finished,3,,115,,,230000
